user_id,item_id,estimated_rating,movie_title
846,50,4.499493835179712,Star Wars (1977)
846,484,4.45106021587338,"Maltese Falcon, The (1941)"
846,134,4.450631832427892,Citizen Kane (1941)
846,132,4.449296841483052,"Wizard of Oz, The (1939)"
846,498,4.375629026125072,"African Queen, The (1951)"
846,135,4.373730253317445,2001: A Space Odyssey (1968)
846,474,4.348250730351431,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
846,651,4.3254817884238825,Glory (1989)
773,12,4.4487577081848375,"Usual Suspects, The (1995)"
773,170,4.400113009439214,Cinema Paradiso (1988)
773,23,4.348613480556982,Taxi Driver (1976)
773,172,4.325038761817038,"Empire Strikes Back, The (1980)"
773,185,4.2996741774938725,Psycho (1960)
773,14,4.175511077719952,"Postino, Il (1994)"
773,531,4.0984472288076566,Shine (1996)
773,238,4.050904918812974,Raising Arizona (1987)
773,792,3.925056144347188,Bullets Over Broadway (1994)
773,181,3.923931242180173,Return of the Jedi (1983)
373,12,4.5759669851597025,"Usual Suspects, The (1995)"
373,132,4.575755810082515,"Wizard of Oz, The (1939)"
373,423,4.399524952040177,E.T. the Extra-Terrestrial (1982)
373,196,4.374377809142289,Dead Poets Society (1989)
373,83,4.350812589276041,Much Ado About Nothing (1993)
373,210,4.3494271625776655,Indiana Jones and the Last Crusade (1989)
373,181,4.324474164832674,Return of the Jedi (1983)
373,651,4.251134815185778,Glory (1989)
373,633,4.200477421423471,"Christmas Carol, A (1938)"
373,497,4.153183625677651,Bringing Up Baby (1938)
537,654,4.575716426211119,Chinatown (1974)
537,190,4.4488236440027356,Henry V (1989)
537,484,4.424920579842942,"Maltese Falcon, The (1941)"
537,515,4.400126194989367,"Boot, Das (1981)"
537,192,4.3999512767682125,Raging Bull (1980)
537,185,4.374475087729021,Psycho (1960)
537,661,4.3275119474680785,High Noon (1952)
537,528,4.325203550385553,"Killing Fields, The (1984)"
537,60,4.275199811560065,Three Colors: Blue (1993)
537,208,4.248853333648688,Young Frankenstein (1974)
542,179,4.474979809743811,"Clockwork Orange, A (1971)"
542,23,4.373974915028137,Taxi Driver (1976)
542,168,4.324101168599612,Monty Python and the Holy Grail (1974)
542,523,4.150290535239036,Cool Hand Luke (1967)
542,435,4.149951594151299,Butch Cassidy and the Sundance Kid (1969)
542,87,4.125717018834227,Searching for Bobby Fischer (1993)
542,509,4.075379252831805,My Left Foot (1989)
542,1,3.976453679404315,Toy Story (1995)
542,70,3.926087380702669,Four Weddings and a Funeral (1994)
542,508,3.924156275161507,"People vs. Larry Flynt, The (1996)"
262,22,4.5759182747799665,Braveheart (1995)
262,50,4.399170356960749,Star Wars (1977)
262,185,4.350071992167278,Psycho (1960)
262,191,4.2230877545405265,Amadeus (1984)
262,735,4.174388277275391,Philadelphia (1993)
262,11,4.152091477092396,Seven (Se7en) (1995)
262,423,4.098364925163256,E.T. the Extra-Terrestrial (1982)
262,195,4.075842007683514,"Terminator, The (1984)"
262,432,4.049271078660775,Fantasia (1940)
262,736,4.000650961478784,Shadowlands (1993)
181,302,4.401926016174402,L.A. Confidential (1997)
181,285,4.252448640192158,Secrets & Lies (1996)
181,1368,4.23197025922936,Mina Tannenbaum (1994)
181,251,4.226264514734858,Shall We Dance? (1996)
181,1,4.1288263335500375,Toy Story (1995)
181,275,4.103323783299005,Sense and Sensibility (1995)
181,1361,4.0,"Search for One-eye Jimmy, The (1996)"
181,117,3.8990792913756755,"Rock, The (1996)"
181,237,3.8791412654885202,Jerry Maguire (1996)
181,116,3.8778971349189395,Cold Comfort Farm (1995)
625,172,4.425329024813235,"Empire Strikes Back, The (1980)"
625,183,4.326312677012803,Alien (1979)
625,528,4.300691267462739,"Killing Fields, The (1984)"
625,705,4.175638146735389,Singin' in the Rain (1952)
625,97,4.050559336377223,Dances with Wolves (1990)
625,181,4.050172987929202,Return of the Jedi (1983)
625,200,4.024018440491279,"Shining, The (1980)"
625,945,3.9714452545599372,Charade (1963)
625,202,3.949151208580667,Groundhog Day (1993)
625,588,3.8740407602092377,Beauty and the Beast (1991)
246,178,4.499700935295709,12 Angry Men (1957)
246,50,4.323293710055627,Star Wars (1977)
246,173,4.2709193256684195,"Princess Bride, The (1987)"
246,1039,4.222194702070663,Hamlet (1996)
246,98,4.172556169138376,"Silence of the Lambs, The (1991)"
246,133,4.098523707846566,Gone with the Wind (1939)
246,475,4.096782747393619,Trainspotting (1996)
246,919,3.9223981561604506,"City of Lost Children, The (1995)"
246,196,3.877130264408308,Dead Poets Society (1989)
246,1101,3.80009451904844,Six Degrees of Separation (1993)
425,12,4.675291702068309,"Usual Suspects, The (1995)"
425,187,4.55039205468143,"Godfather: Part II, The (1974)"
425,178,4.451212118673099,12 Angry Men (1957)
425,174,4.349420189500794,Raiders of the Lost Ark (1981)
425,96,4.124112632656703,Terminator 2: Judgment Day (1991)
425,529,4.075571703027988,My Life as a Dog (Mitt liv som hund) (1985)
425,83,4.050143334685061,Much Ado About Nothing (1993)
425,293,4.049232977121364,Donnie Brasco (1997)
425,1,3.952928310059425,Toy Story (1995)
425,269,3.9004790006537937,"Full Monty, The (1997)"
749,98,4.624735541452929,"Silence of the Lambs, The (1991)"
749,136,4.474796110770091,Mr. Smith Goes to Washington (1939)
749,50,4.448033186809777,Star Wars (1977)
749,100,4.4242853836082725,Fargo (1996)
749,423,4.37550602189997,E.T. the Extra-Terrestrial (1982)
749,191,4.373719321133903,Amadeus (1984)
749,498,4.350774371745112,"African Queen, The (1951)"
749,172,4.348825610206388,"Empire Strikes Back, The (1980)"
749,661,4.250147908666225,High Noon (1952)
749,56,4.200611014298148,Pulp Fiction (1994)
410,316,4.200633234030277,As Good As It Gets (1997)
410,303,3.8739286248677365,Ulee's Gold (1997)
410,690,3.749044722562456,Seven Years in Tibet (1997)
410,538,3.681924943191693,Anastasia (1997)
410,754,3.401610017434486,Red Corner (1997)
410,328,3.399917367881774,Conspiracy Theory (1997)
410,689,3.3808837377280456,"Jackal, The (1997)"
410,312,3.296778533286342,Midnight in the Garden of Good and Evil (1997)
410,289,2.924754363029501,Evita (1996)
332,12,4.575064001386878,"Usual Suspects, The (1995)"
332,22,4.57478127695972,Braveheart (1995)
332,64,4.52474846536195,"Shawshank Redemption, The (1994)"
332,95,4.150605197279543,Aladdin (1992)
332,97,4.050042950260498,Dances with Wolves (1990)
332,9,3.99966194721493,Dead Man Walking (1995)
332,156,3.9760658052791436,Reservoir Dogs (1992)
332,568,3.9496504066636384,Speed (1994)
332,237,3.9254351301461607,Jerry Maguire (1996)
332,1016,3.799861613063091,Con Air (1997)
185,480,4.550807863905865,North by Northwest (1959)
185,515,4.398905766039127,"Boot, Das (1981)"
185,514,4.249969761023846,Annie Hall (1977)
185,181,4.100176599267165,Return of the Jedi (1983)
185,196,4.0741731708311395,Dead Poets Society (1989)
185,15,3.949976071370476,Mr. Holland's Opus (1995)
185,286,3.85,"English Patient, The (1996)"
185,47,3.67645800194445,Ed Wood (1994)
185,703,3.5081146552822884,Widows' Peak (1994)
185,740,3.4315639508096094,Jane Eyre (1996)
582,50,4.249302100287917,Star Wars (1977)
582,124,4.17391044087367,Lone Star (1996)
582,181,4.0002140520537735,Return of the Jedi (1983)
582,508,3.6496349500055483,"People vs. Larry Flynt, The (1996)"
582,547,3.280363817219567,"Young Poisoner's Handbook, The (1995)"
582,328,3.24952542509652,Conspiracy Theory (1997)
582,932,3.045902758696246,First Kid (1996)
582,235,3.0010917733744016,Mars Attacks! (1996)
582,748,2.999929605190642,"Saint, The (1997)"
582,597,2.8737584002453165,Eraser (1996)
130,183,4.400398109773403,Alien (1979)
130,272,4.374482214572689,Good Will Hunting (1997)
130,174,4.325023292694203,Raiders of the Lost Ark (1981)
130,1039,4.200196226162473,Hamlet (1996)
130,100,4.101766105949128,Fargo (1996)
130,95,4.10067309931145,Aladdin (1992)
130,168,4.099902897768482,Monty Python and the Holy Grail (1974)
130,269,4.074673482672816,"Full Monty, The (1997)"
130,82,4.074023131559552,Jurassic Park (1993)
130,385,4.05060230874378,True Lies (1994)
295,98,4.549250979931887,"Silence of the Lambs, The (1991)"
295,357,4.473753496881815,One Flew Over the Cuckoo's Nest (1975)
295,174,4.400763791042568,Raiders of the Lost Ark (1981)
295,216,4.147804564270243,When Harry Met Sally... (1989)
295,735,4.101490678371313,Philadelphia (1993)
295,210,4.024193734581912,Indiana Jones and the Last Crusade (1989)
295,99,4.001343683291598,Snow White and the Seven Dwarfs (1937)
295,143,3.974917492518192,"Sound of Music, The (1965)"
295,7,3.8736513694286048,Twelve Monkeys (1995)
295,144,3.848258151781263,Die Hard (1988)
756,195,4.3002565797129035,"Terminator, The (1984)"
756,527,4.151086851717825,Gandhi (1982)
756,99,4.149478121167631,Snow White and the Seven Dwarfs (1937)
756,435,4.102286825318888,Butch Cassidy and the Sundance Kid (1969)
756,176,4.100159592544305,Aliens (1986)
756,419,4.000234013350257,Mary Poppins (1964)
756,151,3.948798056884592,Willy Wonka and the Chocolate Factory (1971)
756,742,3.9241684469068745,Ransom (1996)
756,421,3.8748999218160525,William Shakespeare's Romeo and Juliet (1996)
756,230,3.874434279699017,Star Trek IV: The Voyage Home (1986)
372,100,4.149989228484726,Fargo (1996)
372,200,4.050104422890221,"Shining, The (1980)"
372,443,3.9988071742084212,"Birds, The (1963)"
372,56,3.8991122300195933,Pulp Fiction (1994)
372,218,3.6487868930017564,Cape Fear (1991)
372,77,3.5239962386831984,"Firm, The (1993)"
372,448,3.502881040647764,"Omen, The (1976)"
372,148,3.452155802551629,"Ghost and the Darkness, The (1996)"
372,581,3.1290565455379205,Kalifornia (1993)
372,595,3.075323837434476,"Fan, The (1996)"
338,427,4.426334177601645,To Kill a Mockingbird (1962)
338,488,4.349429859639619,Sunset Blvd. (1950)
338,479,4.275562747978509,Vertigo (1958)
338,170,4.224277442709773,Cinema Paradiso (1988)
338,663,4.050441207846668,Being There (1979)
338,1,4.050046348362626,Toy Story (1995)
338,79,4.025821257153194,"Fugitive, The (1993)"
338,490,3.9780832048763375,To Catch a Thief (1955)
338,792,3.876376046759722,Bullets Over Broadway (1994)
338,1124,3.8183045948671195,"Farewell to Arms, A (1932)"
99,79,4.199286807109603,"Fugitive, The (1993)"
99,694,4.119788803446118,Persuasion (1995)
99,4,3.8754066927263437,Get Shorty (1995)
99,111,3.7716147068590686,"Truth About Cats & Dogs, The (1996)"
99,258,3.6996674766417255,Contact (1997)
99,273,3.6489758246114317,Heat (1995)
99,121,3.6486936540543504,Independence Day (ID4) (1996)
99,107,3.6257554922935955,Moll Flanders (1996)
99,762,3.6233330315359558,Beautiful Girls (1996)
99,300,3.500815480970466,Air Force One (1997)
717,302,4.300754848373634,L.A. Confidential (1997)
717,268,4.0282861726476655,Chasing Amy (1997)
717,111,3.8999406558524954,"Truth About Cats & Dogs, The (1996)"
717,291,3.524069351462931,Absolute Power (1997)
717,866,3.4046487706005797,Michael (1996)
717,322,3.3506968463892908,Murder at 1600 (1997)
717,748,3.3257608945946977,"Saint, The (1997)"
717,343,3.226046812464299,Alien: Resurrection (1997)
717,271,3.200116762926258,Starship Troopers (1997)
717,980,3.1724027542650206,Mother Night (1996)
470,285,4.45089634342899,Secrets & Lies (1996)
470,50,4.299361644046879,Star Wars (1977)
470,9,4.175923527854648,Dead Man Walking (1995)
470,19,4.02559858688635,Antonia's Line (1995)
470,7,3.9492195593583093,Twelve Monkeys (1995)
470,283,3.850524919551955,Emma (1996)
470,919,3.7750591311139132,"City of Lost Children, The (1995)"
470,305,3.7506492917582435,"Ice Storm, The (1997)"
470,93,3.750027308100414,Welcome to the Dollhouse (1995)
470,742,3.7252983569020155,Ransom (1996)
268,479,4.549971627230078,Vertigo (1958)
268,114,4.4727340180563,Wallace & Gromit: The Best of Aardman Animation (1996)
268,525,4.350535868232759,"Big Sleep, The (1946)"
268,50,4.301103371607238,Star Wars (1977)
268,176,4.174032186135863,Aliens (1986)
268,223,4.149798939983239,Sling Blade (1996)
268,182,4.1485167297007495,GoodFellas (1990)
268,7,4.100322681314773,Twelve Monkeys (1995)
268,116,4.099915577475513,Cold Comfort Farm (1995)
268,238,4.076223016226321,Raising Arizona (1987)
457,318,4.725369789631639,Schindler's List (1993)
457,98,4.6998724845430395,"Silence of the Lambs, The (1991)"
457,169,4.599860416869787,"Wrong Trousers, The (1993)"
457,172,4.475058245480429,"Empire Strikes Back, The (1980)"
457,179,4.425373180757817,"Clockwork Orange, A (1971)"
457,134,4.400377265893509,Citizen Kane (1941)
457,114,4.3740244042715375,Wallace & Gromit: The Best of Aardman Animation (1996)
457,176,4.349692004529678,Aliens (1986)
457,168,4.300227673429958,Monty Python and the Holy Grail (1974)
457,48,4.249528783634096,Hoop Dreams (1994)
73,285,4.623754171474918,Secrets & Lies (1996)
73,480,4.524440327040374,North by Northwest (1959)
73,135,4.475158609668403,2001: A Space Odyssey (1968)
73,179,4.474014902625673,"Clockwork Orange, A (1971)"
73,197,4.424912027142791,"Graduate, The (1967)"
73,64,4.3252978045938875,"Shawshank Redemption, The (1994)"
73,657,4.249923256739738,"Manchurian Candidate, The (1962)"
73,272,4.198663910361593,Good Will Hunting (1997)
73,59,4.100411231466446,Three Colors: Red (1994)
73,1073,3.9743609165056117,Shallow Grave (1994)
397,134,4.700482466095004,Citizen Kane (1941)
397,12,4.574848193827263,"Usual Suspects, The (1995)"
397,474,4.549705146646838,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
397,172,4.450373648974224,"Empire Strikes Back, The (1980)"
397,8,4.375544222785543,Babe (1995)
397,498,4.374704987647354,"African Queen, The (1951)"
397,56,4.3490428407794886,Pulp Fiction (1994)
397,475,4.3256379457992615,Trainspotting (1996)
397,192,4.30116115040703,Raging Bull (1980)
397,183,4.225301279723468,Alien (1979)
389,520,4.400754053112021,"Great Escape, The (1963)"
389,474,4.400057424354638,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
389,100,4.398976553846288,Fargo (1996)
389,482,4.351524434106792,Some Like It Hot (1959)
389,510,4.349143615848238,"Magnificent Seven, The (1954)"
389,182,4.300013340264902,GoodFellas (1990)
389,475,4.274678827541686,Trainspotting (1996)
389,208,4.199610096637795,Young Frankenstein (1974)
389,923,4.180199227663828,Raise the Red Lantern (1991)
389,497,4.127880874906226,Bringing Up Baby (1938)
328,318,4.6248917309612265,Schindler's List (1993)
328,427,4.449670447136595,To Kill a Mockingbird (1962)
328,483,4.449480243801548,Casablanca (1942)
328,135,4.375932807826159,2001: A Space Odyssey (1968)
328,528,4.375509654699631,"Killing Fields, The (1984)"
328,12,4.350304586546315,"Usual Suspects, The (1995)"
328,750,4.274902460791348,Amistad (1997)
328,523,4.274601316625075,Cool Hand Luke (1967)
328,23,4.223947956586362,Taxi Driver (1976)
328,601,4.214101918123566,For Whom the Bell Tolls (1943)
333,513,4.531347815467065,"Third Man, The (1949)"
333,98,4.325298270670114,"Silence of the Lambs, The (1991)"
333,435,4.226302372311457,Butch Cassidy and the Sundance Kid (1969)
333,269,4.05010817144793,"Full Monty, The (1997)"
333,748,3.0,"Saint, The (1997)"
886,483,4.599479886183826,Casablanca (1942)
886,12,4.500919341165244,"Usual Suspects, The (1995)"
886,64,4.42308358918518,"Shawshank Redemption, The (1994)"
886,174,4.325754102018496,Raiders of the Lost Ark (1981)
886,709,4.274387197414716,Strictly Ballroom (1992)
886,96,4.250795290712216,Terminator 2: Judgment Day (1991)
886,132,4.248154149925246,"Wizard of Oz, The (1939)"
886,168,4.198883022568891,Monty Python and the Holy Grail (1974)
886,475,4.150457431926852,Trainspotting (1996)
886,228,4.126453686038062,Star Trek: The Wrath of Khan (1982)
897,498,4.500940359552539,"African Queen, The (1951)"
897,478,4.32519203228414,"Philadelphia Story, The (1940)"
897,484,4.300962003889063,"Maltese Falcon, The (1941)"
897,127,4.250826315109773,"Godfather, The (1972)"
897,528,4.250692908669625,"Killing Fields, The (1984)"
897,69,4.249944472485275,Forrest Gump (1994)
897,523,4.201289005259782,Cool Hand Luke (1967)
897,28,4.148793300507467,Apollo 13 (1995)
897,193,4.051113221617822,"Right Stuff, The (1983)"
897,95,4.026308740980174,Aladdin (1992)
934,483,4.6497484503805335,Casablanca (1942)
934,172,4.550306501441625,"Empire Strikes Back, The (1980)"
934,313,4.525556747757014,Titanic (1997)
934,1449,4.502667427837911,Pather Panchali (1955)
934,174,4.499223702002412,Raiders of the Lost Ark (1981)
934,435,4.375328179352618,Butch Cassidy and the Sundance Kid (1969)
934,498,4.374812121094673,"African Queen, The (1951)"
934,661,4.352520373412374,High Noon (1952)
934,199,4.275759676357049,"Bridge on the River Kwai, The (1957)"
934,168,4.2748012254246985,Monty Python and the Holy Grail (1974)
839,50,4.350462396542882,Star Wars (1977)
839,100,4.199846079810365,Fargo (1996)
839,813,4.0026152073066985,"Celluloid Closet, The (1995)"
839,7,3.9767817318226886,Twelve Monkeys (1995)
839,713,3.749482241316081,Othello (1995)
839,111,3.699785076070724,"Truth About Cats & Dogs, The (1996)"
839,117,3.6989298249965383,"Rock, The (1996)"
839,742,3.649090811036104,Ransom (1996)
839,532,3.5318592367143515,Kama Sutra: A Tale of Love (1996)
839,319,3.450647854413395,Everyone Says I Love You (1996)
782,313,4.4224690039059995,Titanic (1997)
782,258,4.149738978070626,Contact (1997)
782,515,4.101185847787381,"Boot, Das (1981)"
782,1142,4.011369265662755,When We Were Kings (1996)
782,690,3.948466285431528,Seven Years in Tibet (1997)
782,293,3.849925445194822,Donnie Brasco (1997)
782,1243,3.8279306201292145,Night Flier (1997)
782,298,3.8253111163553815,Face/Off (1997)
782,344,3.774749339140105,"Apostle, The (1997)"
782,1511,3.6809352763555667,Children of the Revolution (1996)
505,496,4.447189505899404,It's a Wonderful Life (1946)
505,172,4.399340956368495,"Empire Strikes Back, The (1980)"
505,96,4.323867072807286,Terminator 2: Judgment Day (1991)
505,71,4.323683215280883,"Lion King, The (1994)"
505,588,4.223561717603348,Beauty and the Beast (1991)
505,176,4.124620763246429,Aliens (1986)
505,204,4.12426234563889,Back to the Future (1985)
505,526,4.049851681506953,Ben-Hur (1959)
505,435,4.049155239988243,Butch Cassidy and the Sundance Kid (1969)
505,705,3.953280123420812,Singin' in the Rain (1952)
207,127,4.424156677584236,"Godfather, The (1972)"
207,79,4.349935435940147,"Fugitive, The (1993)"
207,302,4.225327622212517,L.A. Confidential (1997)
207,423,4.224788507316906,E.T. the Extra-Terrestrial (1982)
207,316,4.223808331512834,As Good As It Gets (1997)
207,185,4.200431580022482,Psycho (1960)
207,192,4.176224572937318,Raging Bull (1980)
207,265,4.174775331615427,"Hunt for Red October, The (1990)"
207,8,4.1727293771561325,Babe (1995)
207,23,4.15136159597182,Taxi Driver (1976)
500,285,4.599015270957818,Secrets & Lies (1996)
500,479,4.374833906728988,Vertigo (1958)
500,50,4.327139099604436,Star Wars (1977)
500,709,4.27455560154063,Strictly Ballroom (1992)
500,175,4.250678327686699,Brazil (1985)
500,10,4.0773191847001335,Richard III (1995)
500,170,4.074589933926592,Cinema Paradiso (1988)
500,421,4.002632288815217,William Shakespeare's Romeo and Juliet (1996)
500,210,3.996672989264567,Indiana Jones and the Last Crusade (1989)
500,735,3.9748603473747735,Philadelphia (1993)
922,174,4.474430045347127,Raiders of the Lost Ark (1981)
922,69,4.173331353421192,Forrest Gump (1994)
922,181,4.1518480097030634,Return of the Jedi (1983)
922,1,4.149560684832938,Toy Story (1995)
922,95,4.101116418500064,Aladdin (1992)
922,202,3.848328293830064,Groundhog Day (1993)
922,258,3.800671362771104,Contact (1997)
922,431,3.773451495178147,Highlander (1986)
922,77,3.7016108560003844,"Firm, The (1993)"
922,451,3.676587934221408,Grease (1978)
815,496,4.474467740282759,It's a Wonderful Life (1946)
815,313,4.424773729679826,Titanic (1997)
815,423,4.350195689855193,E.T. the Extra-Terrestrial (1982)
815,127,4.300229269199298,"Godfather, The (1972)"
815,79,4.29839836114777,"Fugitive, The (1993)"
815,484,4.250571378941652,"Maltese Falcon, The (1941)"
815,196,4.176132650314648,Dead Poets Society (1989)
815,135,4.14911340010277,2001: A Space Odyssey (1968)
815,216,4.148018807280967,When Harry Met Sally... (1989)
815,176,4.124209680063635,Aliens (1986)
894,14,4.349676130725131,"Postino, Il (1994)"
894,479,4.325665358975836,Vertigo (1958)
894,316,4.276546829895968,As Good As It Gets (1997)
894,750,4.22558995914876,Amistad (1997)
894,198,4.199521307256624,Nikita (La Femme Nikita) (1990)
894,137,4.174309757582815,Big Night (1996)
894,512,4.127869818880568,Wings of Desire (1987)
894,275,4.101039216691938,Sense and Sensibility (1995)
894,83,4.071154933771825,Much Ado About Nothing (1993)
894,166,4.027009334168771,Manon of the Spring (Manon des sources) (1986)
131,302,4.324937285265135,L.A. Confidential (1997)
131,275,4.175000246302654,Sense and Sensibility (1995)
131,286,4.075,"English Patient, The (1996)"
131,100,3.975,Fargo (1996)
131,1281,2.9189506180431213,Manny & Lo (1996)
606,483,4.623849498481559,Casablanca (1942)
606,98,4.550598925409478,"Silence of the Lambs, The (1991)"
606,197,4.449997508526705,"Graduate, The (1967)"
606,127,4.448899000316062,"Godfather, The (1972)"
606,178,4.400766704501594,12 Angry Men (1957)
606,185,4.32539354161473,Psycho (1960)
606,187,4.324742053096812,"Godfather: Part II, The (1974)"
606,100,4.301200366157023,Fargo (1996)
606,647,4.29852484489795,Ran (1985)
606,79,4.274564498440869,"Fugitive, The (1993)"
889,12,4.650077104916891,"Usual Suspects, The (1995)"
889,427,4.575185083423545,To Kill a Mockingbird (1962)
889,513,4.525770782353523,"Third Man, The (1949)"
889,169,4.52520552607366,"Wrong Trousers, The (1993)"
889,96,4.324831368212789,Terminator 2: Judgment Day (1991)
889,657,4.299509751211501,"Manchurian Candidate, The (1962)"
889,223,4.27492844674316,Sling Blade (1996)
889,265,4.250094247000836,"Hunt for Red October, The (1990)"
889,488,4.226067749880573,Sunset Blvd. (1950)
889,60,4.225440580705157,Three Colors: Blue (1993)
547,315,4.175563290548859,Apt Pupil (1998)
547,340,3.5996989036968756,Boogie Nights (1997)
547,319,3.349703975475087,Everyone Says I Love You (1996)
547,294,3.225,Liar Liar (1997)
547,289,3.225,Evita (1996)
211,199,4.193626160786938,"Bridge on the River Kwai, The (1957)"
211,205,4.027793890925862,Patton (1970)
211,526,3.9483099953347747,Ben-Hur (1959)
211,228,3.7495479145057184,Star Trek: The Wrath of Khan (1982)
211,9,3.748895946371507,Dead Man Walking (1995)
211,303,3.6728438675660224,Ulee's Gold (1997)
211,300,3.65,Air Force One (1997)
211,257,3.6240962163112096,Men in Black (1997)
211,890,2.075591859460149,Mortal Kombat: Annihilation (1997)
883,64,4.574484062630158,"Shawshank Redemption, The (1994)"
883,513,4.550744407198209,"Third Man, The (1949)"
883,50,4.472732620060135,Star Wars (1977)
883,98,4.423913729762858,"Silence of the Lambs, The (1991)"
883,89,4.375878371275399,Blade Runner (1982)
883,168,4.249615574528283,Monty Python and the Holy Grail (1974)
883,251,4.233844565821503,Shall We Dance? (1996)
883,750,4.176259182463385,Amistad (1997)
883,208,4.151543351903801,Young Frankenstein (1974)
883,228,4.150246644128407,Star Trek: The Wrath of Khan (1982)
823,474,4.649292399244001,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
823,187,4.549911603907217,"Godfather: Part II, The (1974)"
823,172,4.401415573171393,"Empire Strikes Back, The (1980)"
823,209,4.400437408498553,This Is Spinal Tap (1984)
823,156,4.400402012043601,Reservoir Dogs (1992)
823,89,4.324248406024135,Blade Runner (1982)
823,100,4.301065491117881,Fargo (1996)
823,96,4.300441591932359,Terminator 2: Judgment Day (1991)
823,134,4.275415301068124,Citizen Kane (1941)
823,79,4.273674440540875,"Fugitive, The (1993)"
723,433,3.8005631474664745,Heathers (1989)
723,164,3.6739237301043097,"Abyss, The (1989)"
313,98,4.573532335485693,"Silence of the Lambs, The (1991)"
313,132,4.499074358738316,"Wizard of Oz, The (1939)"
313,479,4.42435791666782,Vertigo (1958)
313,183,4.350645062275412,Alien (1979)
313,191,4.3495355042854875,Amadeus (1984)
313,127,4.325652223801077,"Godfather, The (1972)"
313,182,4.2253921363836096,GoodFellas (1990)
313,195,4.1747507698170745,"Terminator, The (1984)"
313,482,4.1505355719330455,Some Like It Hot (1959)
313,176,4.149452061174475,Aliens (1986)
87,318,4.650612642175956,Schindler's List (1993)
87,64,4.448861054528863,"Shawshank Redemption, The (1994)"
87,651,4.299433552214193,Glory (1989)
87,181,4.250178028661809,Return of the Jedi (1983)
87,709,4.149922288348415,Strictly Ballroom (1992)
87,182,4.149815563835627,GoodFellas (1990)
87,216,4.149631806091489,When Harry Met Sally... (1989)
87,519,4.10047246648032,"Treasure of the Sierra Madre, The (1948)"
87,514,4.074932568657723,Annie Hall (1977)
87,196,4.050687872208394,Dead Poets Society (1989)
305,285,4.601357877326481,Secrets & Lies (1996)
305,50,4.523338367819588,Star Wars (1977)
305,511,4.4506273254806175,Lawrence of Arabia (1962)
305,474,4.450255125151626,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
305,190,4.374280156773482,Henry V (1989)
305,83,4.300517406702635,Much Ado About Nothing (1993)
305,89,4.300265884421477,Blade Runner (1982)
305,168,4.225505215165875,Monty Python and the Holy Grail (1974)
305,56,4.224566269825318,Pulp Fiction (1994)
305,14,4.199834275097642,"Postino, Il (1994)"
588,12,4.6006493155402195,"Usual Suspects, The (1995)"
588,98,4.374278655386394,"Silence of the Lambs, The (1991)"
588,172,4.350938600958967,"Empire Strikes Back, The (1980)"
588,313,4.249020486836327,Titanic (1997)
588,316,4.22733515391823,As Good As It Gets (1997)
588,71,4.124633500177621,"Lion King, The (1994)"
588,8,4.123428829557089,Babe (1995)
588,168,4.098393591212184,Monty Python and the Holy Grail (1974)
588,125,4.052028673770469,Phenomenon (1996)
588,485,4.025405911754322,My Fair Lady (1964)
83,127,4.5257038250591775,"Godfather, The (1972)"
83,50,4.448293106670951,Star Wars (1977)
83,79,4.29826103826985,"Fugitive, The (1993)"
83,527,4.20066647717169,Gandhi (1982)
83,71,4.1010382201292215,"Lion King, The (1994)"
83,732,4.075821660407845,Dave (1993)
83,56,3.9285059595604856,Pulp Fiction (1994)
83,566,3.924282619646783,Clear and Present Danger (1994)
83,739,3.851794943099283,Pretty Woman (1990)
83,568,3.7757241190547104,Speed (1994)
81,318,4.650194491771271,Schindler's List (1993)
81,169,4.523107101116135,"Wrong Trousers, The (1993)"
81,79,4.07471759337471,"Fugitive, The (1993)"
81,269,3.875,"Full Monty, The (1997)"
81,1,3.8748579368469405,Toy Story (1995)
81,432,3.7453635357828485,Fantasia (1940)
81,42,3.697335760142709,Clerks (1994)
81,282,3.6262838948309923,"Time to Kill, A (1996)"
81,410,3.5248095441976037,Kingpin (1996)
81,756,2.901720845448561,Father of the Bride Part II (1995)
409,318,4.599739844048977,Schindler's List (1993)
409,603,4.52515982989697,Rear Window (1954)
409,1512,4.5113192678534135,"World of Apu, The (Apur Sansar) (1959)"
409,199,4.425359026623112,"Bridge on the River Kwai, The (1957)"
409,178,4.401400881655132,12 Angry Men (1957)
409,170,4.350207325535012,Cinema Paradiso (1988)
409,136,4.275713365847959,Mr. Smith Goes to Washington (1939)
409,168,4.249306618787308,Monty Python and the Holy Grail (1974)
409,530,4.202081276535789,"Man Who Would Be King, The (1975)"
409,527,4.200599495013473,Gandhi (1982)
745,169,4.443060948706408,"Wrong Trousers, The (1993)"
745,96,4.275844108846597,Terminator 2: Judgment Day (1991)
745,79,4.246161077561373,"Fugitive, The (1993)"
745,177,4.202921212356278,"Good, The Bad and The Ugly, The (1966)"
745,168,4.072382625145135,Monty Python and the Holy Grail (1974)
745,510,3.9780146867583213,"Magnificent Seven, The (1954)"
